,tweet_id,created_datetime,content,author_id,place_id,location,longitude,latitude,county,label,sentiment
6347,7.59E+17,7/30/16,"There's a bear, chillin at Mac's. @ Mac's Club https://t.co/oV5fcwMFWE",15103682,7d62cffe6f98f349,"San Jose, CA",-121.89063,37.33513,SANTA CLARA,1,neutral
6348,7.59E+17,7/30/16,THERES A BEAR OUTSIDE MY FUCKING WINDOW https://t.co/Jl7fDAMmzO,2660760696,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,anger
6349,7.59E+17,7/30/16,awake at 2:30 am because there was a bear in our cabin.. OMG 😭🐻,1587315246,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
6350,7.60E+17,7/31/16,Finally saw a bear!! Love being in the great outdoors. #mammothmountain #mammothlakes… https://t.co/7MxvOBWuLY,95428029,fbd6d2f5a4e4a15e,"California, USA",-119.0072,37.61664,MONO,1,joy
6351,7.60E+17,7/31/16,After 1640 miles on the PCT and another 2200 on the Appalachian trail I am happy to announce I can now confirm at least one bear exists.,1470513289,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6352,7.60E+17,7/31/16,A little bear in the park https://t.co/x2FoO43zZA,20219699,07d9dafdd2483000,Precita Park,-122.37585,37.768547,SAN FRANCISCO,1,neutral
6353,7.60E+17,7/31/16,"when Hallee and I got to Tahoe a GIANT ASS BEAR walked right in front of my car, so cute but so scary",604823189,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
6354,7.60E+17,8/1/16,Watching this polar bear play was the highlight of all my trips to seaworldsandiego ever!! I… https://t.co/9cDnm4uquf,24072539,a592bd6ceb1319f7,"San Diego, CA",-117.22727,32.76575,SAN DIEGO,1,joy
6356,7.60E+17,8/1/16,Spotted a cub was the best moment of this trip! #sequoia #blackbear #soexcited #camping #hiking… https://t.co/ylhabkeuft,2954322902,fbd6d2f5a4e4a15e,"California, USA",-118.785614,36.546486,TULARE,1,fear
6357,7.60E+17,8/1/16,@MattKANEEE It was dark and it was HUGE. I'm leaning toward it being a grizzly bear. If it was a raccoon it was mutated haha,3027955555,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
6359,7.60E+17,8/2/16,We real life had a bear outside our window. I wanted to hug it 🐻🐻,850419978,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,joy
6361,7.61E+17,8/2/16,Good Morning 🤗☀️🌲 My first wake up after catching up on a good night's sleep. A black bear came… https://t.co/inSByWadiu,78245313,fbd6d2f5a4e4a15e,"California, USA",-119.01068,37.60253,MONO,1,neutral
6362,7.61E+17,8/2/16,Pretty good Monday 😊 Hiked from our campground to 3 other glacier lakes with nobody but bear… https://t.co/TAdFfxq611,78245313,fbd6d2f5a4e4a15e,"California, USA",-119.00781,37.59348,MONO,1,neutral
6363,7.61E+17,8/3/16,Looking up at General Sherman's magnificence today. This Mama black bear and her cubs came by… https://t.co/W04ZdYSd6z,65938130,fbd6d2f5a4e4a15e,"California, USA",-118.97097,36.72085,TULARE,1,neutral
6364,7.61E+17,8/3/16,@The__Hamburglar it's a bear,265614233,f6ebc676e5cde864,"Santa Barbara, CA",-119.662186,34.461346,SANTA BARBARA,1,neutral
6365,7.61E+17,8/4/16,so I just watched a giant grizzly bear eat someone's food for about 10 minutes and I'm questioning my life,2369960546,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
6366,7.61E+17,8/4/16,Day 28 : Two - Mama bear &amp; Baby bear #bear #bears #blackbears #mammoth #mammothmountain… https://t.co/YGeX9U88YW,37607921,59aa59a4f640381b,"Mammoth Lakes, CA",-118.98514,37.65126,MONO,1,fear
6368,7.61E+17,8/4/16,Black bear spotted in Malibu Creek State Park! 1st bear in @SantaMonicaMtns since CA grizzlies in 1800s. https://t.co/7up844TaEM,2998635840,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
6369,7.61E+17,8/5/16,What a week. I have a bear litterally a foot from my face and my toenail falls off (separate occurrences) #californialiving,508254597,e84d627b345a4032,"Twain Harte, CA",-120.2166,38.06177,TUOLUMNE,1,joy
6370,7.61E+17,8/5/16,They're back! https://t.co/i5JxmdMoOr -- Black Bear on Camera in #MalibuCreek! https://t.co/HMYGM1BVI2,1327401170,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
6372,7.62E+17,8/5/16,In @SantaMonicaMtns a black bear caught  on camera in Malibu Creek State Park. https://t.co/JLtQWxGsHj #wildlife https://t.co/39VYQwddtP,73452506,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
6373,7.62E+17,8/5/16,Trying to get the best view they can of the polar bear @ San Francisco Zoo https://t.co/3KlZUHIuzD,20270568,5a110d312052166f,"San Francisco, CA",-122.50426,37.733253,SAN FRANCISCO,1,neutral
6374,7.62E+17,8/6/16,There's a video of a bear eating a deer alive in someone's backyard and it's terrifying,239223445,d838baf51d1c629d,"Fontana, CA",-117.4748,34.167942,SAN BERNARDINO,1,disgust
6375,7.62E+17,8/6/16,"I swear Amber is the only one who would see a bear ,try to run away fall but hit her head on a rock, knock herself out &amp; get a concussion 😂😂",1607626309,a89175c4c91f45a3,"Citrus Heights, CA",-121.254196,38.685196,SACRAMENTO,1,fear
6376,7.62E+17,8/6/16,Another Bear!  #CalBearsInRio,468524402,d70cebab5f549266,"Pleasant Hill, CA",-122.03979,37.954693,CONTRA COSTA,1,joy
6377,7.62E+17,8/6/16,I just saw a bear walk in front of me and then raid a trash can 🐻,369746334,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,disgust
6378,7.62E+17,8/7/16,Of course a bear visits the camp last night and of course my tent zipper decides to break and of course i fall asleep with chips and salsa,2147643985,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6379,7.63E+17,8/8/16,"*hears commotion outside*
me: someone just died 
mom: it's a bear",4050922758,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,sadness
6380,7.63E+17,8/8/16,"Footage Of A Grizzly Bear Attacking A Cow!
https://t.co/fiEwFXXpBZ",1413900948,944c03c1d85ef480,"Fresno, CA",-119.76402,36.8023,FRESNO,1,fear
6382,7.63E+17,8/9/16,.@LBY3 is reporting from Forest Falls community meeting called after a woman had a bear shot after it broke into her home at least twice.,123639712,c904ca419d4e53c6,"Redlands, CA",-117.17178,34.066196,SAN BERNARDINO,1,anger
6385,7.63E+17,8/9/16,THERE IS A BEAR OUTSIDE AND ITS BREATHKNG HEAVY,2290688035,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6387,7.63E+17,8/9/16,I SAW A BEAR!!😍😭,293855158,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,sadness
6388,7.63E+17,8/10/16,@997now @jasondeadly #beardsfrombelow Bear Chases Man Inside Home https://t.co/wGVc50xPUq via @YouTube,116577956,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,fear
6389,7.63E+17,8/10/16,I saw a fucking bear on my hike today😍 https://t.co/mq6aqGSaVw,799337095,0a6403b748162000,,-118.75696,36.616043,TULARE,1,fear
6390,7.64E+17,8/11/16,Swimming polar bear at SeaWorld. #taketwo https://t.co/6IfCbQwl7I,14174259,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,fear
6391,7.64E+17,8/11/16,I fed a freakin bear today! What did you do? 😋 @ Universal Studios… https://t.co/zjllvisKtC,192797604,3b77caf94bfc81fe,"Los Angeles, CA",-118.35439,34.137672,LOS ANGELES,1,anger
6392,7.64E+17,8/11/16,I JUST SAW A BEAR IN THE WILD!!! 🐻,578303635,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
6393,7.64E+17,8/12/16,Momma Bear and her cubs are FIRED UP with all this amazing swimming!!!!! @calmenswim @CalAthletics https://t.co/qkvJJO3gfU,23608639,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,anger
6394,7.64E+17,8/12/16,"Dear Garibaldi Lake Hikers and Campers:

Yesterday, you killed a bear.

https://t.co/b8OhKRY8gn via @happiestoutdoor https://t.co/bN52uDXFMv",96678480,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,anger
6395,7.64E+17,8/12/16,@KikiDoodleTweet their take on it was a transplanted brown bear.,248562935,239aa72871ae24ab,"Petaluma, CA",-122.618805,38.21343,SONOMA,1,neutral
6396,7.64E+17,8/12/16,@honeybun667 Momma heard da bear da night before down by da creek &amp; joked We either need to feed it or kill it whatever it is. &amp; she Cont,2959823143,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
6397,7.64E+16,6/2/11,Saw my first bear in Yosemite. Ran right in front of the van. Good thing I wasn't speeding.,14837371,21df9e4fdd7d3097,"Yosemite, CA",-119.66206,37.718098,MARIPOSA,1,neutral
6398,7.65E+17,8/13/16,"Drew &amp; I almost ran straight into a bear when we were fishing yesterday. As soon as I heard the growl, I turned around &amp; left. 😂 #NOPE",79209861,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
6399,7.65E+17,8/13/16,A bear went through our cooler last night and ate all of our food and left us a big pile of shit next to the tent,2859457021,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,disgust
6400,7.65E+17,8/14/16,"Exit, pursued by a bear via @sfshakes https://t.co/VWTbnzvOcL",24038627,07d9ec72be488000,Sequoia High School,-122.25409,37.500957,SAN MATEO,1,neutral
6401,7.65E+17,8/14/16,I saw my first bear on our hike at Crescent Meadow!*Bear not in this… https://t.co/5qHsNGcXMj,2832458755,fbd6d2f5a4e4a15e,"California, USA",-118.74249,36.560486,TULARE,1,neutral
6402,7.65E+17,8/14/16,A bear at some point went into there bathrooms and couldn't get out so got mad and ripped the light fixtures off https://t.co/uvf4mxUbOM,22815836,174309ec90de94d0,"Monrovia, CA",-118.03603,34.174534,LOS ANGELES,1,fear
6403,7.65E+17,8/15/16,The bear was on the 9! @WestCoastMacero  https://t.co/mjyydtrFUy,151243079,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,1,neutral
6405,7.65E+17,8/15/16,#NBCNews 2nd bear sighting in Glendale in 2 weeks https://t.co/P1ppoZOCNr,2551786842,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6406,7.65E+17,8/15/16,#abc7eyewitness 2nd bear sighting in Glendale in the past 2 weeks https://t.co/WjiHiD8Hjs,2551786842,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6407,7.65E+17,8/15/16,I watched Unedited footage of a bear and it scared the shit out of me 10/10,138256978,cce33d74ceffbe08,"Lawndale, CA",-118.36669,33.909264,LOS ANGELES,1,fear
6408,7.65E+17,8/16/16,I feel really good about seeing a bear here... 🐻🎒🇺🇸✋🏻🌲 #ihope @ Resort at Squaw Creek https://t.co/AqFTuTTvXX,390717970,fbd6d2f5a4e4a15e,"California, USA",-120.21753,39.19847,PLACER,1,joy
6409,7.65E+17,8/16/16,Bear Spotted on Auburn Area Trail https://t.co/NZeCdkw2RT,33142966,007b9457220cf355,"Auburn, CA",-121.07689,38.896564,PLACER,1,neutral
6415,7.66E+17,8/18/16,#TBT To the Andean Bear. He was trying to tear down his tree structure @ San Diego Zoo https://t.co/1d6KoDOxTA,239660003,a592bd6ceb1319f7,"San Diego, CA",-117.14988,32.735542,SAN DIEGO,1,anger
6416,7.66E+16,6/3/11,"Pair of bear captures tickle Ore., Wash. students http://bit.ly/jA5N7P",14411304,b71fac2ee9792cbe,"Sacramento, CA",-121.47887,38.566895,YOLO,1,neutral
6417,7.67E+17,8/20/16,Just saw a bear in front of my parents' house 🐻 https://t.co/srL4Cr6cGf,49339259,174309ec90de94d0,"Monrovia, CA",-118.03603,34.174534,LOS ANGELES,1,fear
6418,7.67E+17,8/20/16,Brown bear! He's so cute! 🐻 #CALM #Bakersfield #Family #Adventures #Nature @ California Living… https://t.co/DhPwMQCm7D,29864124,fbd6d2f5a4e4a15e,"California, USA",-118.886,35.44722,KERN,1,joy
6419,7.67E+17,8/20/16,My Mom deborahconnorsphotos got this cool video of da' big brown bear walking to his cave! 🐻😊❤️… https://t.co/NTXoCvCwTD,29864124,fbd6d2f5a4e4a15e,"California, USA",-118.886,35.44722,KERN,1,joy
6420,7.67E+17,8/21/16,Iss a bear. https://t.co/m4IQKGpPY4,537471635,3d533362cdab8107,"Irvine, CA",-117.831535,33.719917,ORANGE,1,neutral
6421,7.67E+17,8/21/16,We woke up to a mama bear and her cub this morning. Too cute! 🐻☀️❤️ https://t.co/I4zzVg8ARp,1255953139,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,joy
6422,7.68E+17,8/22/16,@seangrandillo @PasPlayhouse an ACTUAL bear 🤗,2310199256,10de09f288b1665c,"Pasadena, CA",-118.1445,34.176346,LOS ANGELES,1,joy
6423,7.68E+17,8/22/16,The snap story of the bear in @JohnMayer's backyard is glory #🍯,19378938,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
6424,7.68E+17,8/22/16,@JNicolex thats basically a mini bear,1953323731,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,neutral
6425,7.68E+17,8/22/16,look at that bear so happy 😀 https://t.co/OtGaDldbpF,47269446,642fbca6eea15240,"Soledad, CA",-121.32894,36.435127,MONTEREY,1,joy
6426,7.68E+17,8/22/16,Best thing on @Snapchat today is the bear in @JohnMayer's backyard 😂💖👍🏻🐻,24219419,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
6427,7.68E+17,8/22/16,"This weekend I saw a bear and her lil cubs walkin around, but that's nothing compared to trying not to fall asleep at my desk right now.",37380584,3b77caf94bfc81fe,"Los Angeles, CA",-118.599754,34.252525,LOS ANGELES,1,disgust
6428,7.68E+17,8/23/16,@EugeneEmeralds this is a nice bear,133005951,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,neutral
6429,7.68E+17,8/23/16,".@ShiraOvide the Coolidges also kept a goose, donkey, bobcat, 13 dogs, four cats, two lion cubs, a wallaby, a pygmy hippo, and a black bear.",14478614,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,neutral
6430,7.69E+17,8/24/16,Look! A woolly bear!! #blairsanimalcorner @ San Francisco Zoo https://t.co/Ivqn0CgM8i,547397219,5a110d312052166f,"San Francisco, CA",-122.50382,37.73329,SAN FRANCISCO,1,joy
6431,7.69E+17,8/25/16,I seen a wild black bear cub while I was hiking !!!! 🐻,2504512347,981989c5b11d5119,"Visalia, CA",-119.31914,36.350674,TULARE,1,joy
6432,7.69E+17,8/25/16,Bear-spotting over a morning coffee @ Redwood National and State Parks (NPS) https://t.co/eyNBQmIYgD,178030461,fbd6d2f5a4e4a15e,"California, USA",-124.090065,41.286064,HUMBOLDT,1,neutral
6433,7.69E+17,8/26/16,From @SantaMonicaMtns Another #bear clue! From #cameratrap in Zuma/Trancas Canyons. More: https://t.co/YFzENuJFDj https://t.co/qt6JUVSgd5,73452506,,,-119.31103,37.250366,MADERA,1,joy
6434,7.69E+17,8/26/16,That's a bear  https://t.co/l5BihOkLIQ,157235165,895f19a3c08d3d35,"Ontario, CA",-117.60498,34.076126,SAN BERNARDINO,1,neutral
6436,7.70E+17,8/27/16,Polar bear fell on me. #roadhouse https://t.co/78mZRKbgm8,59060173,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6437,7.70E+17,8/28/16,@TheMysteryTrave lol indeed it's a sad bear,840581,30344aecffe6a491,"Fremont, CA",-122.0276,37.50502,SANTA CLARA,1,sadness
6438,7.70E+17,8/29/16,I know have this bear thanks to @Teaelleque and it's still taller than me and I'm over 4 feet.… https://t.co/Hb2wpbEtQC,2310074994,17c023bb615a7e48,"Ridgecrest, CA",-117.6722,35.64486,SAN BERNARDINO,1,neutral
6439,7.70E+17,8/29/16,After I took this pic the bear looking down pooped lol @ San Diego Zoo https://t.co/CmsNOCNXaV,178969305,a592bd6ceb1319f7,"San Diego, CA",-117.14878,32.735798,SAN DIEGO,1,joy
6440,7.70E+17,8/29/16,Hi polar bear! #SanDiego #Zoo #PolarBear @ San Diego Zoo https://t.co/K1opVxnA2p,15578172,a592bd6ceb1319f7,"San Diego, CA",-117.14878,32.735798,SAN DIEGO,1,joy
6441,7.70E+17,8/29/16,It's true! Yesterday I saw a bear 🌲🐻 #attention #bear #sign #nationalpark #sequoianationalpark… https://t.co/khvYpLTAtu,84312128,fbd6d2f5a4e4a15e,"California, USA",-118.785614,36.546486,TULARE,1,fear
6443,7.71E+17,9/1/16,This is bear  https://t.co/tV5q9RbmqJ,584582076,6daef4115502c39e,"Elk Grove, CA",-121.364296,38.414093,SACRAMENTO,1,neutral
6444,7.71E+17,9/1/16,"#tbt  🐻 in #california 
#bear #sequoianationalpark #roadtrip #safari @ Seqouia National Park https://t.co/LWAu304bEU",560651707,fbd6d2f5a4e4a15e,"California, USA",-118.91459,36.425926,TULARE,1,fear
6445,7.71E+17,9/1/16,People inside house report bear broke glass door then jumped in pool #CBSLA KCAL9 live now https://t.co/m2vEC9o0u5,1284434634,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6446,7.71E+17,9/1/16,"Bear Pool Party!  Momma bear and her cubs trying to beat the heat in Pasadena, CA. #bearparty… https://t.co/FSJFXhOm1b",17453382,10de09f288b1665c,"Pasadena, CA",-118.132,34.1561,LOS ANGELES,1,joy
6447,7.71E+17,9/1/16,"Two playful grizzly bears, playing in their enclosure pool at the San Diego Zoo! Feel my fur &amp; call me a black bear! https://t.co/9ed82yPKnm",494394475,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,joy
6449,7.71E+17,9/1/16,Watching bears in Southern Cali?  We just need to look out the back bedroom windows to see a very big blk bear. :/ https://t.co/DbAT7KyeiI,1556423264,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6450,7.72E+17,9/2/16,Saw a mama bear and two cubs today's at @SequoiaKingsNPS 🐻😍😱,99791163,944c03c1d85ef480,"Fresno, CA",-119.76402,36.8023,FRESNO,1,joy
6451,7.72E+17,9/2/16,A whole ass bear. https://t.co/EcQIXucM1l,28543715,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,disgust
6452,7.72E+17,9/2/16,"A bear there was. A bear, a bear!
all black and brown, and covered with hair. @ Sequioa National… https://t.co/yI2KtxPMii",56684379,fbd6d2f5a4e4a15e,"California, USA",-118.75207,36.609642,TULARE,1,fear
6453,7.72E+17,9/3/16,"Saw the cutest bear tonight just rolling, I mean running up the road! I love it here! 🐻",72104432,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,joy
6454,7.72E+17,9/3/16,See that stump in between the boughs? I SWORE it was a bear....! #fortordtrails… https://t.co/CFxBGkZRLk,5914832,fbd6d2f5a4e4a15e,"California, USA",-121.69127,36.626617,MONTEREY,1,joy
6456,7.72E+16,6/5/11,This bear is goin nuts!!  http://t.co/cRhO0I9,35532703,3d533362cdab8107,"Irvine, CA",-117.74423,33.650494,ORANGE,1,surprise
6457,7.72E+17,9/3/16,"Road kill bear on shoulder of sb I-5, jno Sweetbriar @CaltransD2 @CHP_Northern",248972390,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6458,7.72E+17,9/3/16,this bear is literally so adorable https://t.co/pQldeesOkn,1598875776,07d9d25460885001,Target,-119.10757,35.359093,KERN,1,joy
6459,7.72E+17,9/3/16,WE JUST SAW A BEAR OUT OF OUR CABIN WINDOW!!! #overexcited,328654276,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,sadness
6460,7.72E+17,9/4/16,"Polar bear !!! @ Elleven South Lofts: 1111 S. Grand Ave, Downtown… https://t.co/wCxAe2YiXA",17586420,3b77caf94bfc81fe,"Los Angeles, CA",-118.26263,34.04144,LOS ANGELES,1,neutral
6461,7.73E+17,9/4/16,The bear went over the mountain to see what he could see @ Vernal… https://t.co/eXzjzSi8YT,22427716,fbd6d2f5a4e4a15e,"California, USA",-119.54334,37.72717,MARIPOSA,1,fear
6462,7.73E+17,9/4/16,something real // black bear  https://t.co/4fOjaNfuvn,2965314834,960993b9cfdffda9,"Bakersfield, CA",-118.99743,35.358192,KERN,1,neutral
6463,7.73E+17,9/5/16,Went to the zoo today #blackbear #la #lacountyzoo #zoo @ L.A. County Zoo https://t.co/UOYTmaRkSW,381316398,3b77caf94bfc81fe,"Los Angeles, CA",-118.26473,34.111404,LOS ANGELES,1,fear
6465,7.73E+17,9/6/16,Mama bear and baby bear. Lol! @ Phillips Ranch Park https://t.co/xYYNyTj1xX,1619297707,6f24e28976abe656,"Pomona, CA",-117.77072,34.034035,SAN BERNARDINO,1,joy
6467,7.74E+17,9/10/16,I love the wild places right outside my door. Last Sunday I found bear scat just a short walk from home! https://t.co/PDC7SbIwSE,15758751,b7e851d8ebd82e0f,"Highland, CA",-117.16855,34.1563,SAN BERNARDINO,1,joy
6468,7.75E+17,9/10/16,Grizzly bear Scout… or possibly Montana. #SDZoo https://t.co/ee2nJmbQ8P,23368967,475a6e2a0e9269aa,"Balboa Park, San Diego",-117.11293,32.710785,SAN DIEGO,1,neutral
6469,7.75E+17,9/11/16,Welp..almost got eaten by a bear with Jamie...,1020689472,7ad2e48aebe2e3ea,"Vincent, CA",-117.92995,34.082493,LOS ANGELES,1,sadness
6470,7.75E+17,9/12/16,'I see a bear it's a bear it's a bear' @ Sequioa National Park https://t.co/4vtKCLpvk7,1369659949,fbd6d2f5a4e4a15e,"California, USA",-118.75207,36.609642,TULARE,1,fear
6471,7.75E+17,9/12/16,Just tryna catch a bear https://t.co/X38AhLAsIs,166442608,821a205015ebda82,"Home Gardens, CA",-117.50238,33.89355,RIVERSIDE,1,neutral
6473,7.76E+17,9/13/16,Bear leaves in 3:/ https://t.co/ovSiOxG8bo,1195915999,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
6474,7.76E+17,9/14/16,".....look, look @SFGiants bear...he's SAFE! https://t.co/DsZtQlJ4SL",307611935,b820f5ac98af3903,"Lodi, CA",-121.245125,38.145485,SAN JOAQUIN,1,joy
6476,7.76E+16,6/6/11,Whers the brown bear!? Lol I thought tht one was urs lol,226773246,e868cf904e518ff4,"Palmdale, CA",-118.04414,34.565853,LOS ANGELES,1,neutral
6477,7.76E+17,9/14/16,"RE Recent ""debate"" about UP trail cam photos. 1) It is a bear. 2) Rear legs are much shorter than Jacobs Creature's. https://t.co/GSggTnSgrt",307448723,4aea239b6a146e77,"San Juan Capistrano, CA",-117.62129,33.53526,ORANGE,1,neutral
6478,7.76E+17,9/15/16,Grizzly bear @ San Diego Zoo #sandiego #usa #california #sandiegozoo @ San Diego Zoo https://t.co/31f14vi9nK,533744304,a592bd6ceb1319f7,"San Diego, CA",-117.14988,32.735542,SAN DIEGO,1,fear
6480,7.77E+17,9/16/16,A12: @HikerChat @TheSoCalHiker A bear! #hikerchat https://t.co/Iz5KAq5XKB,56684379,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,fear
6481,7.77E+17,9/17/16,Definitely just saw my first bear at @realityla men's retreat 😳😳😳 https://t.co/HtyfC4Uwta,42294568,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,joy
6482,7.77E+17,9/17/16,Last morning in Lake Tahoe with these two - bear sightings and day hikes gone wrong - an action… https://t.co/Ce2VdxMlVy,70675668,00c517054d026dbb,"Sunnyside, CA",-120.15466,39.13982,PLACER,1,neutral
6483,7.78E+17,9/19/16,"Bear cub in the wild. 

To live in this city is to love this city. Our family sure is thankful… https://t.co/LUGBaBBgGa",2370787040,97467526c304c5db,"San Clemente, CA",-117.62,33.4378,SAN DIEGO,1,joy
6484,7.79E+17,9/23/16,3) The owner of the hotel left a small bag of fast food trash in her car overnight and a bear ripped off the door to get in. 😳,63328787,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,disgust
6485,7.79E+17,9/23/16,Why does the bear look so worried??? @ Heavenly Mountain https://t.co/YiSHZsksro,17760740,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.94264,38.95672,EL DORADO,1,fear
6486,7.80E+17,9/24/16,"Well that's a wow! Toddler Wanders Into Bear-Filled Forest, Survives for Days | Newser Mobile https://t.co/0PxqQbVCPA",17869094,2f97b9acb13ca665,"Costa Mesa, CA",-117.94091,33.63662,ORANGE,1,joy
6488,7.80E+17,9/25/16,I found a bear! #minecon2016 @ Minecon 2016 https://t.co/q0qrv1nKHv,3310787267,0c2e6999105f8070,"Anaheim, CA",-117.9203,33.79945,ORANGE,1,fear
6489,7.80E+17,9/25/16,Love this bear @ Minecon 2016 https://t.co/LebOLsfh9w,244728699,0c2e6999105f8070,"Anaheim, CA",-117.9203,33.79945,ORANGE,1,joy
6490,7.80E+17,9/25/16,"#bear #attack #idiot 
https://t.co/hdb4nj7gUA
#iFunny",3062840082,7d62cffe6f98f349,"San Jose, CA",-121.90978,37.32701,SANTA CLARA,1,fear
6491,7.80E+17,9/25/16,Bear 🐻 @ San Francisco Japan Town https://t.co/6O55EHn3Ex,21309101,5a110d312052166f,"San Francisco, CA",-122.430374,37.78525,SAN FRANCISCO,1,neutral
6492,7.80E+17,9/26/16,Ah! A bear !,2691272311,1df98ab7679917e7,"Ventura, CA",-119.228294,34.278957,VENTURA,1,surprise
6493,7.81E+17,9/27/16,"Exploring Yosemite National Park, and yes, a actually saw little fluffy bear a few min later !… https://t.co/hyHjC2Gsbo",77950251,fbd6d2f5a4e4a15e,"California, USA",-119.5838,37.74491,MARIPOSA,1,joy
6494,7.81E+17,9/27/16,This is Bear 🙄 https://t.co/BXVlipTxu8,403214675,07f82da44bfd9cb2,"Tulare, CA",-119.32073,36.1707,TULARE,1,neutral
6495,7.81E+17,9/27/16,Survived an encounter with a black bear 🐻 at yosemitenps #yosemitenationalpark #bear #hike @… https://t.co/4WBarcidLf,153515860,fbd6d2f5a4e4a15e,"California, USA",-119.5838,37.74491,MARIPOSA,1,fear
6496,7.81E+17,9/27/16,The story behind the bear is interesting https://t.co/hfWEQYd61u,1244670786,b2fda7385aa963dd,"Westmont, CA",-118.25894,33.907658,LOS ANGELES,1,neutral
6497,7.81E+17,9/27/16,@PorAniz @RobynTko Yeah ran into a bear once in Sunshine Coast.Just in the middle of this road. My sister sees them every autumn in her yard,302788970,6ba08e404aed471f,"Riverside, CA",-117.39284,33.936188,SAN BERNARDINO,1,fear
6499,7.81E+17,9/28/16,"@awakeningMan @fadernauts Meee 2, so purty. Got a shot of 'em B4 the black bear ripped off some of the big branches😔",3229212108,6b55df049258bade,"Mission Viejo, CA",-117.61859,33.625427,ORANGE,1,joy
6500,7.81E+17,9/28/16,#BearSelfieBan at Taylor Creek Visitor's Center. Keep bears and humans safe @LakeTahoeUSFS https://t.co/sOUuctDpx8 https://t.co/XfceYZIc51,292479763,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,neutral
